judul,tanggal,sumber,url,konten
Google News,,TIMES Indonesia,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNY2RnZkItdXB0TUpIWkVnRVR4ZzJ4dW9MaTdPSGpoVG9ZelZhbXNaZnY5ZEpSYUdEajViNUNBUUJBQ1pzSmdPRDlBN2JCVjdfUHZnb2lEcVltVXpHQ3BCdlk1RjRlUm1fWUsxVmVaTWhjNDBFRGF1WGQyYXhucjBSb0J6cFA2VUdBQWtVLU91VWtmaHRqS0RvN01fc2ZvRHQ0T3FqbEs2SmdiZw?oc=5,
Google News,,Tribunjabar.id,https://news.google.com/rss/articles/CBMizAFBVV95cUxQUUVDVmZDaUxtblduTk9wZEtDNE00RUpXbjBBaFlIeW9NdnBYeGZxWE9DRFJuQlAwV1gyLWNqclZlelkwaTI3WVhTSEotOW1ZN0RHeGZxbExkZUlsSGttRkJrSTRoTVlOZVdLdXYwRmpGOEtldDR6bF9FcC1FNXNSX3F3WUhXb0h3VXp3OGJyRVZQVXNYYy1qREdWckRTZU5MelFWZ2JVWWJsT0JpbTBhSzhhTkp0YVJTZUZRaENNTjFVVXQ4UEdJdkZqQjM?oc=5,
Google News,,Tirto.id,https://news.google.com/rss/articles/CBMijAFBVV95cUxQZ1F6X1N2V2FCdGdGU0hxRFZfZFFuLTdaTjFxZXloczdlLUR1VTZPT3ZQTHhzci1QY19PVXJWZlJWNW1GM0N4eThGTjNCN3NTRmxvN3NQWHIxREpxVU1TYl9GdjFSOHpyc1lVaEFCaC1Ca0R1NzdRQVRqcEd5el90OC1nOXFjUC1TdlhMMQ?oc=5,
Google News,,detikHealth,https://news.google.com/rss/articles/CBMirgFBVV95cUxNNjRBMGZmMG9PTHBYMThxQXlZamJMS05NTHVYTnpZZlJoZmVYYmtVQk1vak56XzM1V0ZCaW5OeEpxaDZfUF9aTDlPVnlKTnBSSHZLMlQ5TlZJWV9GZ3Y2VG1iNFNsSVowMklNYjR4VnRiU0xqMUpadU9XMFpCUllRWExpMEFXVF9OU3VrZTEtMXk5YUhvUlM4VHpUTEdIMG1JZmZaS1FQaklXb0xVdlHSAbMBQVVfeXFMTno4X3Q1Y0RSZ2o5d2k2MmdzdTBoWkJZaW1VQmJ3bDROZzludzZraVBvcm1xVDZPMFZ3WkRtSmNnc2ZPeE0zVXNwSWJteUc0M1Y1RklqOVAzRm1FY0FyQllzYkh5YUoxYXNjcWs2QTFfdVRwM2Z2QVE4YzYxODJSZUtzWlRjV3FLWHNwYVhwZHIyZlV5VExVR2VxQ01xdUdsN2RYcVpHUjRNUDBraFpLbGNuUUk?oc=5,
Google News,,ANTARA News Aceh,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQSWE2eGZvNXlBRTNlY2hpVWhJVUNUcXFuUjcxQlRfZGNzTEZTVnF1ZEJveG1tUHVLSU9ta3NGYnZWOGVlY2p0WEcydDF2LWI0T25GMmsydjBKc2Ffc2hRV201b0dzMzF2Y09DN1RmejFMeGd0ZTZSV0R0ejc1UFMzRHpOOWdkOTBER2dOeFFLQU5senRZMnFxZTJvUWJpSlpyaXM1Zm14UFFhdw?oc=5,
Google News,,ANTARA News Jambi,https://news.google.com/rss/articles/CBMivwFBVV95cUxOczQ1Z2RGNUREa0NPajRjaHF4UUQyUnFPcjhYbkxiMW9kaDNyaHlHdERIVWE2bmdLMGs4V2NCaXdxNzk4Nm54YmF2VE1hRXJuYjN6WVYxRm1RMENaX0xlVVQ0cnk4cFRFWTRXR3NfbTcwbUhxNU5pYy1aMktFN2NDbmh1STl4TjdyMTllazE4SzBlVlFvT1VQSklnYXdWbVBGRmZtLUF4ZmRST1hjUkFDOTMxMm5TdmlFOVdMbFVnONIBxAFBVV95cUxNbElHTG40RnlmMnY4ajcxVWQycHhRTVVBdE5obzF2c1diRlNJT1ZYSTczWC15QzFSSXVjY2NtRm92Tkp1X2lOUmJ1SUNPazhKd3hLM2ljV1V4czI5V0pVQTJlSVB4OFQ2dTBxaWhnendDdWFWLVFtdjNzZFFsS0ZkUVJ6bWh5c0NUa3dxdkV3b2Y1VXVmUjVNcDZtazZ0QWJYUkV3aVpsN2tvYzFfRmVXRlNzQXdDeFZEVk5McDR1QzUzaHJu?oc=5,
Google News,,ANTARA News,https://news.google.com/rss/articles/CBMimAFBVV95cUxORkZMZ3dJVEx4WFBWbTN2Y21TNlBkeFAtbk9FOC12ckVoYWUwd2o4UzlKcnlEZjIwam00VjBSOUlFZVBaek9jTDZvZDh5VEZKT0ZnbTZsc2haMDh2bHJXY3hlclZZOXQ1UGo4VlAtTm1YVHJXZ1BzY2FQWjBtazVEVlFFeDk1TmNRUXQ0OXZTSXQ3ZGRoUmdCUtIBmwFBVV95cUxNWWllWmxkYWcyY08xa1pEUkFCRDBDWVNaQmNRcDZveHZ5NUxVYldKOU14WVJYRWY1OVEwOXZyOUJSMVVtVTVDSldoX0tjLWVEMFVhRHNxVnZOMXZ4ZWtTdzNJT0R1LXZ0cGNCeHV0N3dwbGp6Q2FxaERUaUFLTk1Sc04zUXJtSFRFV3N6OTJueEliaDB0NmxrVVkzUQ?oc=5,
Google News,,ANTARA News Gorontalo,https://news.google.com/rss/articles/CBMioAFBVV95cUxPcWJnaDBJYzZORjViMjVla05GZGg3UEloalgtQUhCSW5jZzluNks3QVktZHBzUUZ2ZU14bk9OTkJVeHBEenFNVzB2YTdKTl84RFJHT0p6bWVqWU5hUzNDTTlXRVlvLU03RW9ObXAzMWNzMHBuclVyOGdZNlloMFJFRENiU0NXdzlxUHo1cTBtemZfRG8yZ203ZU1CMER0SlNF0gGmAUFVX3lxTE1pZzhlQVdFVzM1M0J0Qm1uRDIwcDRQSnllVmRiU092VVFKS2JCdEl6M1dtc0ZaV3RmeDFTbHlSUlJjdWpEWnpzdzM4SDJnRUU0UjFTTzMyNTREYU5vbGI0c2Y5SDNzUHRMNkc1bHZNemJlYmNSRWUyOXU1V0ZnZm9ESlpUNjNIb1JRUXFrUWRuWHJaR1piMHdLbDhnQUU0WkgwMHBncWc?oc=5,
Google News,,ANTARA News,https://news.google.com/rss/articles/CBMirAFBVV95cUxPLWNteTZnUDZlRDdBWndLeFRaMDRuc0hibzRpcV9maDBWRGNLWnJpZ0l4SEk2cTNxRzR3eU1kZDJMdm1yZm9ydHM3WC1oWVl0ZUZ6emFlRXVYSWpSUEFuRzhQRWtoMmdnWWJnUVVma1FEaUV6Z0dGZV81LUpLZGd2a2hRMFpWMlJUUTQzQksyRk9jY2ZHLVBXYXhRVWp3d05DOTdKRG9oaThpSzZ20gGvAUFVX3lxTE41aTNyQjgtZ2tWVTVVVVFEZkstXzl4MDJWSzcwTjdQZ05ZOGZKdFdmRkNzWGNFS2JEYVo1QVJPelBoaEVBM0pacEg5emlCeC1TTUd1aVpBM3RNQlgtYjNLM3hzLWpNWHowYnhHTk5nSVRWcGFseksxaVh6Zko5bFRMN2hDNm5ZeFB5R2lSMm1OVWV0WVdKMl82MmVtcEMzcXRUb3loVXIwLUxmMVF6bTA?oc=5,
Google News,,ANTARA News,https://news.google.com/rss/articles/CBMimAFBVV95cUxOQkZUaVFheGpzSlBDV05fV2FiLURvaU9HMWlweUI3V3JreG9fYl8tSkN1OElqNlZVZmhWLW92bU8ycWhBSkl1WDNnTTVQYjhqLS1kWEVkRFR0dlMzSTdKTTMzWTdYNDhWRVJQWHFfdTZtTmZXZXJITFVjc1MzRm5WWFhLMVVTUmEzTkRVVnpTbjZiVWh5bWxjQtIBmwFBVV95cUxOdkx6NXYxNWVSSnV4am1qU19mM3FaSmpINDhwbEtPRmxVVmxiazU3YmhLQ2tQOXRWX3d5VmsyTFJmcU9KMlhNanJFLU0xWWlNZVZ6em1lLTI1aS1iNkltVk44UkQwd1IzZ2tGVzhFMjhSQWpXU3NYanJSNzE3Tmd0VEZkNXNTQlA5QzNZS1Y4N0o3bDVtSm9FV3JFVQ?oc=5,
Google News,,ANTARA News Gorontalo,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPQ2RJZ3RBQVBEQ1BWYWxKczMwemhoNHlFWXNkakY3V1h1aXFsSkZ6eEJvTjhBZnNjOGJGSndVT2xBTXFZZmFqTk5FSEZCZFR2Y3E3Zl95YUxfMi1EMzRESmlmOV9RMFJIeHpBSXl0NnJPZGg4Ujg0bnZvRHo4V1pfdmNjcnhHdzQwTDZDOFB0cndYLW1vcTk2YlFxY0x1aW5rX2JhZTJlSHBKQdIBrwFBVV95cUxQLTItVDRoY241a1dKdkx0LU1LYS1XLUZmTXd6Q2QxdUNGWFJqX1lLT2J6emJsMEk5LVhhUV90UmRNczRoMnZZTUFLYnMyT3d6UDhQLWNsdEEtOVVJMUpLbG1sZjJlOVpOMXItOUNvMnoycDRTTG5zYjR0a3ZVZU5HWTVNbzZ3emYwbVpZRUc3Vm44T2JBRnk2TllYeGdHbllDYVZsTThFYmY1cGxFSjlB?oc=5,
Google News,,CNBC Indonesia,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNdnp1RFlyalVLVlRNRDRJaGdNQ25DNmFwdURUbVpvUmgyOXRKdE1fcWxEZGVJU1hmNU5sRS05WTV6c2VjOXJISlEyNHpncldVY19qaGxydmVQSG9fcEthdDExbmE0YnVUWDVNM3FSS0FPcWtZZEljNk83cGxNR3lleFlXQmJ6TXpWYmNqZzBfQktSbHFic1dGRElDYzVzYzdkLWRMdVM1Wk8zcE5weDFBaU5ZTFljMTR3WVpsOEhINXdrOW_SAcgBQVVfeXFMT0Z1blhxbXNKUmt2dkczNlBXRHc0YUh2SU9FdGpVUUoyem1SMFBDd1psVDFDOFpSUUFDaGl2cFd6alFSR01RREs1ZV81QnRTcXFkNklrS3ZjcTlpNnZRbUEzVW9fRDBubGNEYy1kY3pDOXhZTk5Sb2VZZG9zQmctT216VEFCbVdXNlRUQlVYdWhFSFB3UExJeWJ4a2htQWFnaFpGemdTMjVuRVJCWlYxTDFaMnFWSk1qQ21hNDhDelVTZWk1SDZpYnQ?oc=5,
Google News,,ANTARA News Makassar,https://news.google.com/rss/articles/CBMingFBVV95cUxQSHA1Vkl1LW83S0xWSF9waEtjZGVpalNONmNMaGM5Q1MwRnNIV2h6U2l3ZGFjeFhlUXBZNUtjc3FXbnp5Y1FDMnQ1N1JpUzBUQ0l0WTJPMGRWRjFfNkJtVWRhTGo2cGNLUnNFNzJCQXAweUFESGdhaFRrVTFIVFBlQ3BabzZOQ2pBMHVtalhSN0MxOXBSeFpMLWd1Y3ItZw?oc=5,
Google News,,ANTARA News,https://news.google.com/rss/articles/CBMiowFBVV95cUxQekQxOHRETi1Ba0lHbDFKaDlJcmJkb0xsRVFtUU1yVUJCcXVtOWxrVGNPTGhCejFwZ010bWNBdEFuRjF3THBRcTRFdTQyYURONkZJb1BiNmxVd2kxb3ItdDlaWThYVW91UHhfTG5nOHQzejFoc0VjUmxxWU5qUXJPem42dk1GcUJzMnl5QjNKVzNYZjh2WHN4MDlVVk9CMXRDY1kw0gGmAUFVX3lxTE9TQmVQd2U2ejdPVHU0a1hoUWRvdkV2MGc1X19aSmdtZmtuWlc4aHU0UXpCdUFwNmF0RVgzTWpRbXpmNkFyY0NCd1RNc3RhSVR1YTh4MTVTNFlibi1sSkVsMXFmbUplUTZyTWNWZlpMMzFfYUZienBkZTBSWW5kYnYtWmJ4MUM1TWE5RW9fUEU3SzR3WUFZTEZFcjl1WTFEUXJEdHJIVEE?oc=5,
Google News,,Kompas.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOX2cyUW8zN0VMRUhYMktVdTZUX3RvT2FoT1dkVXZ2ZUNQbnp2VjZ1empCai1qaGhkOFZYZTktNjlYNWRqbVpVckZSaVF0MjVCQjBVOHFScmd2N1Vqa3JDVFF0YlRsQ1NoT2twUTE5M1ZYeGhXNzg0SUtqal9Mb1hjWUM5NFg4ZWRyUVJrQ1BSYTU4Q0lUM2RtcnY4OWxYbU11V3Fia3h1OW5HUl80UnVDOU5XUkg?oc=5,
Google News,,detikNews,https://news.google.com/rss/articles/CBMiowFBVV95cUxPZEg2UHFDODJPVE1DcWNYVTNkZDlEOTYzX2dCT1ZxajJWZm90el9GTDM2VXEzVV80b1p5Q0txVEVBYnVjY0JHaHA3WHlUR0tqOXNPM0JNNmxLRFVrMFpkSVhrc2w0QkNFdUh1X2wzSFVTR1dvdl9IdU01SlNQS3hXUzVXUkhyNHlXRzR4amNSYmhKdVhxdXZ4b25TN2ljWGVJekdR0gGoAUFVX3lxTFBhenFJbGdBRDliYlQ3MW5aV3VqUkZhcngwZjdidE1KdFE3OV8yM1U4MFJmdXI2bG9QYzd0UDZvcnc4RDUwM3E0VFJWZUlaY05vWHh6b1RxUzFOTU9RanpGc2NFV3ZTcXl3M3F1SE0ycHVpbXA4eC0ta3VvQURBdVdERzdoMzR0VW50RUhGT1doVzZMLXZvaHVtTnVRZTg2XzItWl8yQWxnTQ?oc=5,
Google News,,RRI.co.id,https://news.google.com/rss/articles/CBMilwFBVV95cUxNcnFkT1FoSm5oS1dxOFpkSk9tclFQbFFEWTlSajI4TnFQNmZsNGZ2aEhRNUVQaFpSdi1helNYX3VPcFhISE53TGhZSlBtdjVMeVJ6QktEMndQbjZKdFFCLWxNSE5rOUdieXFJMWo3ZXB4V0RWbVI5MkJoeG5nMmtlUVdmb0p6MXRLYWMxMkNqVkRveXd2bkdv?oc=5,
Google News,,ANTARA News Banten,https://news.google.com/rss/articles/CBMilwFBVV95cUxPbTM1UjVHUDRUblJVM0Z1NzhjU21UTzIzRFZJRm9YV1hFbm1iUXBWa0gxZjFMaGRKOVpxNkpvdng5SGNjNHR2bDBYdUtKa3ZCVDdQMnVNc2RXRTg4czBLb2pVTEJSdHlKWkZ1RVdSWjB5ZWdKQUl1RXlMWFFubEJKSmlQcS1aY2dMSWFJMGpVNnRkNHhKS2VJ0gGcAUFVX3lxTE1jZEo2d2ZqSUp0N21iNG1YZDBKaUF5dW94MGtkZjRNSFUzc3Q3bXVWMWdiR2hBdW1jY0VOQVdOYkp3VnhOaGRoeFQ1RTU4RFBLVHZUNUhEM3JmTGxHR1FyaXdOOF9sdkszbU9DNDl2ODZJVzJvQ0VDZFg5dWUwMGZoX3J2dXdfMFlwMENqWDlKY3gyenZuWHRmZjZiZQ?oc=5,
Google News,,detikNews,https://news.google.com/rss/articles/CBMirwFBVV95cUxOeDE2VWw0UWtMTnByek1HR1A3eFFKb0doUFNJcXlySGJIcVpFS1VaMkJheXlENmtNTVFsdS10SkJrcmh6NDBRN3dKWWp2Qk92U0JhTUFwZ1BuMGJyNHhzclFreWhpWmVYSzRGRW1YNWllbGdkQy1oSF9rR3JwLXFKbU5pZ3ZlakxTNlg0SlFJQnNHeEZBMm8yODRIVkxTZEJlemxvWWYtWVRkMC1KNVdV0gG0AUFVX3lxTE9LemwwNUVSd0lWRDIwQTJwNGJEQnFha2NRSFdGQnMwRXJhRTZENnNjcEM3MXBDeFByTVA5Yl9mREs5TUpnYXVBOXNRbUZPNU5ub2RLRmd2SzJydG5VRHVyRklNS1JqcDhjbUxxUWprSlB4UEw1MDk0Y0d1YnRBTnYzamp0RG9SLTRaVXh6LTNBNUFNWTZVT0JSMGcwMTlURU5faUhLZ05IeGRsbWlDbngxUEJxcA?oc=5,
Google News,,kontan.co.id,https://news.google.com/rss/articles/CBMijgFBVV95cUxNMFZwQXhoQS02MndwSS1HOU10V2ZVc0Y2NEhXc29wUmZESVpGckZ1djZZd1VCbGJGT0pfeExRWEZjaTdDN2dmblk0ZnlyYTI2V0xjdDhnT1BsdUhpLWtpd0h1YVphNTNDdmh1Q0d4Y2hiUXZYMG1NZFo1S0hSZ3NoRjdGOGplMDFWVV9udU530gGHAUFVX3lxTE1hd3FmSGhSRGUxRnBvQW9nTlhJcjg3RHZLTUpkemFjS1AzeTEzbDRWdUhjNUV3Zm1kbXFIWXVTUHFXUUp2QzBDWWdOc1hLeVZFdGZpODh0dkFnWHBhdUhyUDl3bmY4TlFmT2hfVXZtZkl2MlhGZ0RyalJ2Y2pBLWFjT1hvWlJTOA?oc=5,
Google News,,Kompas.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxPVVU3a3BBOEJsNzBhZmJfVjdtLTEwbWtxNUFndlFCT2JRRXVDSDVfR1RFeXN5WFdPRnZiTDdGMWpMSjhVaF8weTZXWU01eVJLb1pBRTJ0anI5U09VMXhkc2ZYNkwtNUtGRUVGczFuVjlUckFiN01tdTd5Qk9wOXJaUS1QMFR6Y2d1NEw1aDBxQ3B1MGNDYnJmeEpFWkhITi1aVUhBUnRwRXRZUmFkeS1PakgxcHZiREUyc0dEODNTSHFsclFOOWc?oc=5,
Google News,,Kompas.tv,https://news.google.com/rss/articles/CBMipwFBVV95cUxQMkFOUlQ2SmVOTDNiM1llRHA5ejVCNWlUb1ZuSXhzQjR4YTFSSm96c1B4UUROU1NRUzd4dWR0b0RqdVoyS2x5V0ktU3YzX0hqQml6RC0wZ3pGWm1HSXFxUHBPOHdJclh0SU0tajdLTVNDY1U2a3NNOE5LVE56eTBuVEZfQ1VNS0VMRmhJZjVlMzFVUjhka2ItaHdDLUM4VG16ZVE1bTNPTdIBrAFBVV95cUxOQzItdzFDR3lvZ2wzZFJlVDRuNHhYUVVwQVNKQ214Zmt6U3B5R1prSnlWVVgzZ1V5NTNsRUtKdjNtaFNwRWx3NjJKUm1ZMlBmMGZnQmx4SlVZdFhCNXdzX0p2aExjQ2c0d1hqR1J5alVjRVk1dGRQV1BPUnN6RVRJbmlWb2N6Zkx0SlBEcThEbmtsb3N2VV9CQlNZRG5McnBKTnh2WHlSQ0dSZVV2?oc=5,
Google News,,kontan.co.id,https://news.google.com/rss/articles/CBMimwFBVV95cUxNNjhIcndidUJGQkV5RGZVdXJpNk1kVnBUQVBFX2N2bVZ2dnhUMXluSFhPanluSjJKeDVOSU54RExaN3BlTFJSNmFYV2UxLUpIVkNYYV9BaFpnbV8zWDJHZGc5aU9lSTM2OVR5MlI3Z2JsVmNsRE5NVFJxYVM2VEoxLS1vMXVSdDNVNzJSMVMzd25saFBETldndDlqb9IBlAFBVV95cUxPelRuVE90QndraHpZMVhnZXdZMGtYV0piZDJ5Qi1QZE90YXRFeG01eTZfcGJaWlJZREpFMEZwa0xCNEwtTC1jMmFmd0VlNkMzTnRxZ3dmR19aYTBZcGdxdEpjN3k0YWhXbk5PRDlvT2N3RWRaREVpVWZUT3U4WXNZVnFCdFlKa2RHcTk3V0FkaEFUeHgx?oc=5,
Google News,,detikHealth,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOcVpuZTNuc0hXa1J4M1dSY3YydWhiV1BvQ1hBVjR5U0hZLXZnODc5X1dyNk9hMjMzX1V0NHlvd0RMSENuaGk3UEF4MU84TWhWSDNrZ0tYWHIyUGRhMHd3YzhaWXkxRTJDYmZ0aVF0b2Q0TmxMXzI4aU8zeUx3akJDSkg1OVZwZi1WNVVLTVVvSGM2U1VGY2V1ZlFIbEtKYmcwQWRpa1NycnRYeVhzRkJLXzFpdUxSMWNFOURYMVlFNDk1clXSAcgBQVVfeXFMT2J1MVpoVTZmMlNuWjBXVmNTTldqcUFkVGhwZEcxUEx3eHpnd3NlOUJ5Y1VkWm5WdmxBbGZyclJ1ay1kWnNfNHI4NnhGX0doX2QwdERnYmdsZXZpdG9kYzU0alNvZnloMTJNN29oWnRhYTNBeEF5b3ZQZ1h5a3UtR0JrWHNHOHk1UC1PY0VMNzFscHJDb3g2Q2J2SEM3UU5ONGlqSzMxRUhLMGRkZDF1T0hCZEtWMVhidEZ4T1FsWmVfOU04Y3N3Snk?oc=5,
Google News,,Liputan6.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNdHlWNGoxMkl2RGhTa3F1ZnYzdW1xTnZ1MHhhNk5VbmU0ZlRxZTEtblVrSWlCZzVUbXhRV09KS1NTZm1HMGtieHB2NnBRRVJmSHYyd2pRQkZPM29nMF92bm5QV29yTkgxUDYtRWRJQUNLUXFySVJJVVFxTy12OXRDbF8tRVdmVHNpZlhGMjZsLXF5VzBIdnYxMjZFSC1Ca090dFdmeFN2UjZCX1BleGc?oc=5,
Google News,,Kompas.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxPekZBb1g1emZUVW0tY2VULVlSVHUyRVF1SWlqLW5vNmVoa1dXT1g3bF90cWdfZmpwRW91NnlrSDgxWFJ2MEtwS3lZXzFSUkI5S284T3pja2pLeWthTURrZ25YMEZHNDA0QVdZZEJUT0hxaTVTdUF0UnVEVEpQT0NGTzMtc2gxTjN5dnFlMmxSXy1uTmxBcXVBY3FqZ09Qa2hCenk2YWp3?oc=5,
Google News,,CNN Indonesia,https://news.google.com/rss/articles/CBMiugFBVV95cUxQTUY1d1h0UTRSOUJycEU3b2FJQjU3YTJ0ZXRYUVhhcXRmRU13Z0FaSVNhZi1vbW9hRE5oeFV6Ykw5WmRRd0RLd3F2UnFHSVlBRlF2eDRid3EzeWppbXpTbjNiM3hsNDNaRlpHQmZMbUVLZlZ0dUd5SFJFUUg2dWpsLXZENXBPcENmOHBMakFoa0dfY3lOWTFDZTc2UE9LQktVZkJvRmNzWGVfSmV0WUxPRkdDMzN0X0plN3fSAb8BQVVfeXFMUDlPaDQzRDhYR2hLelhlVjlib3BBellSSm1fQjZ0YXFWY05tYWdRVkl4UVM2cERfZjdlbTR6WUd3dkM2dzQ1TFRmb1BCcExLTnk1Ym9jNHQzUi14My11eVhrUWlEQXFaUllPQ29KMXdRdEhHYVdOS3l2WTJvbl8tWWVKWkNSVGJWODB2MkNBbXltckItcFp0NHZjdkNUbHN6Zl9jQUhTUTdIZmFTVUZsUVZLWG11R3J4WWduamtBMDg?oc=5,
Google News,,Tempo.co,https://news.google.com/rss/articles/CBMimAFBVV95cUxQTk5ma3ptSWRoaVM0VEJGZlcxYWdyc2FRbWk5aDhLc1Fzb2NRcUJ2NFZKNEtCTnRIMFNSLWtuS2NsN3A0dGJHQzlXSzVYRGo1Nk51Z3ZkMF9oNGxuZUNid05PU214UDVCTUdGTnNCeHZjM2dPZFZuUUZfTFg3aGpvZ29yWjFVUll3T3c2QlhRSGp0T0dZeEFjZg?oc=5,
Google News,,TangerangNews.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOMXA5dnRtU3o5SFJqWmIyTXRQRWZ0ZnIyRnpFanI2eXREZGZtT3RLbVY3MHAwYU9GbWp2REtxMlBKNkNESnA5TkEzaHF5c09KaGo3V1RQYVFJSUZDYmNqVTJMUDRNenZiV3VHeGtpQ2xra3B3aDZfODROY2huLU9TWl9MWW5TcWdlbjQ1MEdMeFZrV19NMGJhSm5XNjdYSEFZSGVmNkxURlduLVNiRUlFeV9HYk1aYU01UkxzbWtzVjVQdXVmbURrZw?oc=5,
Google News,,detikOto,https://news.google.com/rss/articles/CBMilwFBVV95cUxPUThwNmVYa2NiUmZRbElDMk0yZzI5QlFxcGpqM1IwVHZCTHNaVmdCSjA0RlFtWkVUc0g0a1BWQS1ZMXdpMTE3MHROTVBISzFNWjBvOWVyYjV0NGplMzlGWGhRQTlfam5IZEozVTJUcnhQc1hQaUw1Ri1CaV9POGI2V0VfMHJOUV9MdFZIRXpsT19VdWNIUXJV0gGcAUFVX3lxTE5QRG5YNlh6cHZEZ1hTZ1BsczFtSEd0UXFnZzA2emtCN3UxUHdfQUZ6WEVfLXN5LWxxZlFQTEo2YTlMTTM2Q2hvWXpTTUQtOTRLd083NzRvaExnV3AzN1lxTVNjd210dlhLVDAtRTlEODlnNjYzcU5Yak5ybUlIZmZDdHN6b0ZXMGptWk04bzU0UDY3Nlh0QmNrZ3NxaQ?oc=5,
Google News,,RRI.co.id,https://news.google.com/rss/articles/CBMinwFBVV95cUxPcExtY2FWYmlxQS1xRHlhT0o5dW1tYm9wNUdFbGh1WW5DX01SNVo4UUQyZ2xPMlU1ejRGeXpoekphNnlESGdCakZsXzY5ajFvbDlmQXZKT3ZXaHF0eTJUVktnMUpVR2tSTjZ2MUlJMi1SMlhaMlo0ak9oV3dVeEd6d1M4eThfUGxiRGNpeVNxc2ptSzF5R0RhWUdrTEFuMXM?oc=5,
Google News,,RRI.co.id,https://news.google.com/rss/articles/CBMirAFBVV95cUxPQlhKbGRCTFdMbG1fUEl2SW1idE5lVnlGUXVGdnU0T3hTUnN0bTc3MHgtNU9sbVZlZy0wVmNGdVR6d05BXzlpTW9NNFZmVW1ySldsQ2NkYWcta0tfQ2FuOTFuM09WS1VuamRmMTB5Uk50Mm5SZ3dZNkFiZFNORmp4TDJPSndselljSkRnWmJNQXFyV2EzSVdGR1otSmowdlRuWW9KV1FzUksycVJ0?oc=5,
Google News,,Kompas.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxQWkJMWTQ2UUV6VTd2YTF5XzkyeWF6dVhVWVo1SlZoaDFOWmE3Z3JEdXZYMm83OWFxdDkxOXpQZkZ6T2lwWTl1RG9JWmhTRjlwSWIzQ1J3YkFhTGpnLWlOWVN5dkFueXB0TExLdkJtaXNYZEwwVEluYjBzQldrR0lNTC1sQ09mUzBYNlh4TzRUTFNXUjFCRVhWQWU0MFdfM1NxLTNBMjhlNXNyS3RWdktiV2U0ejFzTXpYWFhJeE11VXFQV2xvVGc?oc=5,
Google News,,ANTARA News Sumbar,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQRjFPMURWOGZmbTFsOHVsRWZ0dmF5cTdyVDAzbDA1WE43NWdQMlZVbGw1cUNfdnF2eUlKTi1xWi1xOXo4eFE2UUhnRnlGOUhvNE9nY0xTWUx4UFRpWlJReUlzcHlqbzN0UWRCckpQTzBEOEdyZ3lkeS1kdmt2S2xReW1mckZWMUw5ZGY2X05rZE1sNnlwU0t0TkV1c1VZVnhYR211eGtXRzA1U3BtSDZETHFSUEpyUXdiYlp3?oc=5,
Google News,,republika.co.id,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVXk3WHFYMXoyQVpWRzg3UzhncjlnWHpqRWdZTG43eGItNTFBMDZIUUFoLUNSdVY2YXVJS242SHVsWUwyQTQ4Y3NxUF9QMEEyenZGLUNBb2ZzQnVPUUdDNlRCeXppX3lvNXMwZ0dIUW9JVzhyZ1NONDJXSlFxTWJXRXpWTXhpWUhtdDgyek1kVFMzTVEtSFhJU0pSU2tqLXhvY0dGbktBQXQ?oc=5,
Google News,,Kompas.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxPckFFdTVYbEswTV96cGVqb3hIb2dqRk1VZmxKeTUwN0h0TTJiUmhCNUZPSVNYWHRDdGNuRDluMWx1ZW0tV0E5b2NGam9GTnYzVGtIUTlhT3RVNkcxUVBDU1ZzcXcwUEhiSmxhR0U3Z2pQRlNqWnRnSEo3d29XZUhyRlRHSFIxRERORVgwNVVINmItcjRyRGVMZU1Yd2IyaGdxel9sTWZjQ3VaU2hkbl9zM2tsQkFwWjhSa2FrOGxXRDVQeUZIc3c?oc=5,
Google News,,detikNews,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMEZkSF8wV1RUS1JzMTI4TUt6RWRiNmVJMlhEYnlrMzZSWUtsN3RmcU44ZEVDWlhlckN3NWJHZHFkS09COWNCRW5UdkhMUkpFOXVKdFFDY09WN1I2YW9QR2pfR2lYclY4SHpQaE96bmlrRHU0Mm13elNUdG5CUk1IbVczeHhIdTJ6NFNFQWdPT3FISnFNblNCam9GQ3FMVlBnamFsZNIBqgFBVV95cUxNbU0tNUVybEowTE1mNnRIZmk4NlFJR2phaGFxWlZSZ18tbHJuSUhOWVZ5cGIxOVRLWmxBNmZLX184TXpmdnpORjAtcW82OE92dmsxc1paR1NlUm5iaEtlUUVIa2VpWXczNDhUUDNnUVQzRlhTNGZteFFYVmx4UkhLckV5akp4a1g3SUp4V3FLYkZnNnNnaVY3ZThubnIyang0ejRXcE5XSTNDUQ?oc=5,
